level_0,index,hatespeech,csType,counterspeech,predicted_counterspeech,source,uuid,prediction_mistralai-Mistral-7B-Instruct-v0.3_zeroshot_relevance,prediction_mistralai-Mistral-7B-Instruct-v0.3_zeroshot_coherence,prediction_mistralai-Mistral-7B-Instruct-v0.3_zeroshot_suitableness,prediction_mistralai-Mistral-7B-Instruct-v0.3_zeroshot_aggressiveness,prediction_mistralai-Mistral-7B-Instruct-v0.3_zeroshot_avg_score,prediction_gpt-4o_relevance,prediction_gpt-4o_coherence,prediction_gpt-4o_suitableness,prediction_gpt-4o_aggressiveness,prediction_gpt-4o_avg_score,prediction_meta-llama-Llama-3-8b-chat-hf_relevance,prediction_meta-llama-Llama-3-8b-chat-hf_coherence,prediction_meta-llama-Llama-3-8b-chat-hf_suitableness,prediction_meta-llama-Llama-3-8b-chat-hf_aggressiveness,prediction_meta-llama-Llama-3-8b-chat-hf_avg_score,prediction_mistralai-Mistral-7B-Instruct-v0.3_relevance,prediction_mistralai-Mistral-7B-Instruct-v0.3_coherence,prediction_mistralai-Mistral-7B-Instruct-v0.3_suitableness,prediction_mistralai-Mistral-7B-Instruct-v0.3_aggressiveness,prediction_mistralai-Mistral-7B-Instruct-v0.3_avg_score,prediction_meta-llama-Llama-3-8b-chat-hf_zeroshot_relevance,prediction_meta-llama-Llama-3-8b-chat-hf_zeroshot_coherence,prediction_meta-llama-Llama-3-8b-chat-hf_zeroshot_suitableness,prediction_meta-llama-Llama-3-8b-chat-hf_zeroshot_aggressiveness,prediction_meta-llama-Llama-3-8b-chat-hf_zeroshot_avg_score,prediction_gpt-4o_zeroshot_relevance,prediction_gpt-4o_zeroshot_aggressiveness,prediction_gpt-4o_zeroshot_coherence,prediction_gpt-4o_zeroshot_suitableness,prediction_gpt-4o_zeroshot_avg_score,rank_human_annotation,uuid_ranking,obscenity_(pred_cs),identity_attack_(pred_cs),insult_(pred_cs),"bleu_1_(pred_cs, cs)","bleu_2_(pred_cs, cs)","bleu_3_(pred_cs, cs)","bleu_4_(pred_cs, cs)","rouge_l_(pred_cs, cs)","rouge_1_(pred_cs, cs)","rouge_2_(pred_cs, cs)","meteor_score_(pred_cs, cs)","bert_score_(hs, pred_cs)",toxicity_(pred_cs),"pc_score_(hs, pred_cs)","negative_pc_score_(hs, pred_cs)","cd_score_(hs, pred_cs)",aq_score_(pred_cs),"pd_score(hs, pred_csv)","bert_score_(pred_cs, cs)"
250,255,"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be annouonced to the tax payers?",Denouncing,"You should instead pay attention to the scandals by millionaires that are being overlooked. the non-priviledged aren't your problem, the rich are. get your facts straight.","we have no the fact to back the country's activists still on by migrants has immensely to our economy. together, has have been appropriate to the voices.",GPS,363a69fc-154f-41b9-8028-483584ab9fdc,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.3888888888888889,2.0,2.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,0.5555555555555556,2.0,2.0,1.0,1.0,0.3888888888888889,3.0,49689579-7775-45e4-9262-ec02fa6be3bb,1.9984878235845827e-05,0.00039390739402733743,0.00017155958630610257,0.0,0.022437439844532885,0.0016746268402820924,0.000842932973296355,0.13953487872363457,0.13953487872363457,0.03921568127643278,0.18333333333333335,0.8351943,0.0008656365680508316,-0.8499586135149002,0.8499586135149002,0.11622077971696854,0.5702541470527649,0.9661793932318687,0.83596873
251,256,"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be annouonced to the tax payers?",Denouncing,"You should instead pay attention to the scandals by millionaires that are being overlooked. the non-priviledged aren't your problem, the rich are. get your facts straight.",This is not true. you are not the only problem in the uk.,QUARC,ee62ef09-311a-400e-af74-1b71b935d883,2.0,1.0,1.0,2.0,0.3888888888888889,1.0,1.0,1.0,2.0,0.3333333333333333,2.0,2.0,2.0,1.0,0.5555555555555556,2.0,2.0,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.4444444444444444,2.0,1.0,1.0,3.0,0.5555555555555556,1.0,3ab0ba5e-1907-4afe-9024-6c4610fb437f,0.002916226629167795,0.00367876049131155,0.010204039514064789,0.0,0.04774846728930814,0.0036755011525768646,0.0018717829943678478,0.18181817737373748,0.18181817737373748,0.0,0.15789473684210523,0.86062753,0.05631200224161148,0.24007248878479004,-0.24007248878479004,0.05664805322885513,0.7761493921279907,-0.1834244355559349,0.8643582
252,257,"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be annouonced to the tax payers?",Denouncing,"You should instead pay attention to the scandals by millionaires that are being overlooked. the non-priviledged aren't your problem, the rich are. get your facts straight.",Stereotyping Jews in such a manner overlooks the diversity of their beliefs and contributions to society. Let's reject these harmful generalizations and work towards understanding and inclusivity.,GPT3.5_ZS,,1.0,3.0,0.0,2.0,0.3888888888888889,1.0,5.0,3.0,1.0,0.7222222222222222,1.0,5.0,2.0,1.0,0.6666666666666666,2.0,3.0,3.0,1.0,0.6666666666666666,1.0,2.0,2.0,1.0,0.5,3.0,1.0,5.0,3.0,0.8333333333333334,5.0,134a3ad1-b4f6-4956-836f-e4ff79e29e31,0.000767554622143507,0.0685000941157341,0.0031669288873672485,0.037037037037037035,0.017905011935508326,0.001366062061804079,0.0006865884841879876,0.0425531865097335,0.08510637799909491,0.0,0.1426049795615013,0.8319957,0.04596586152911186,0.8055732697248459,-0.8055732697248459,0.016236037015914917,0.6676968336105347,-0.789337232708931,0.84638494
253,258,"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be annouonced to the tax payers?",Denouncing,"You should instead pay attention to the scandals by millionaires that are being overlooked. the non-priviledged aren't your problem, the rich are. get your facts straight.",It's disappointing to hear such outdated stereotypes about Jews. Let's move beyond these simplistic views and embrace the diversity of cultures and religions in our society.,GPT3.5_FS,,1.0,1.0,0.0,2.0,0.2777777777777778,1.0,1.0,2.0,1.0,0.4444444444444444,1.0,2.0,1.0,1.0,0.4444444444444444,2.0,1.0,3.0,2.0,0.5,1.0,1.0,2.0,1.0,0.4444444444444444,1.0,1.0,1.0,3.0,0.5,4.0,5f76f89e-31e1-4afc-a8ea-c7a580f752c1,0.0007587485597468913,0.06588480621576309,0.004866359289735556,0.0,0.019726073735344324,0.0015212022356516752,0.0007651285054319438,0.08510637799909491,0.08510637799909491,0.0,0.12483221476510066,0.84312975,0.05044350028038025,0.4938201457262039,-0.4938201457262039,0.01775459386408329,0.6831156015396118,-0.47606555186212063,0.8536282
254,259,"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be annouonced to the tax payers?",Denouncing,"You should instead pay attention to the scandals by millionaires that are being overlooked. the non-priviledged aren't your problem, the rich are. get your facts straight.",It's frustrating to hear baseless generalizations about Jews. Let's challenge these harmful stereotypes and strive for mutual respect and cooperation.,dialoGPT,,1.0,1.0,0.0,2.0,0.2777777777777778,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,2.0,1.0,1.0,0.4444444444444444,1.0,3.0,1.0,1.0,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3888888888888889,2.0,e3c808f1-0969-4d97-abb4-bf50a5ff5751,0.0006452684756368399,0.02946656011044979,0.0022031269036233425,0.0,0.02247945171314134,0.001711374066357574,0.0008615883230627787,0.04878048283164834,0.04878048283164834,0.0,0.10809075342465753,0.8377258,0.024096114560961723,0.5546691864728928,-0.5546691864728928,0.028454896062612534,0.741220235824585,-0.5262142904102802,0.8487798
255,260,We have been at war with Islam for a thousand years.,Denouncing,"It is important to promote understanding, respect, and peaceful coexistence among different faiths and communities, rather than perpetuating a narrative of perpetual warfare.","It is essential to promote understanding and respect for all individuals, regardless of their religious background.",QUARC,df42bce0-18c2-45f4-9a87-5a846ea78695,4.0,3.0,3.0,1.0,0.7777777777777778,5.0,3.0,3.0,1.0,0.8333333333333334,2.0,2.0,2.0,1.0,0.5555555555555556,4.0,3.0,3.0,1.0,0.7777777777777778,2.0,2.0,2.0,2.0,0.5,3.0,1.0,3.0,3.0,0.7222222222222222,2.0,e98b8d47-06fc-4f2f-bc82-1831941d2179,1.8585446014185436e-05,0.00010671228665160015,0.00010317391570424661,0.0,0.027569145398410325,0.0020995274904262173,0.0010591366357953682,0.3157894688088643,0.3157894688088643,0.10810810328707107,0.3174329501915709,0.85696983,0.0003925371274817735,0.09270192123949528,-0.09270192123949528,0.13556070625782013,0.4280197322368622,0.04285878501832485,0.9264061
256,261,We have been at war with Islam for a thousand years.,Denouncing,"It is important to promote understanding, respect, and peaceful coexistence among different faiths and communities, rather than perpetuating a narrative of perpetual warfare.","we should met the most islam has been been changed of our country throughout history, for the welfare states for therefore to achieve likely up to us. but just they people of perished.",GPS,a57c75ec-c626-4266-97bf-04524f8a2782,3.0,2.0,0.0,2.0,0.4444444444444444,1.0,1.0,1.0,2.0,0.3333333333333333,2.0,2.0,1.0,1.0,0.5,4.0,2.0,1.0,3.0,0.5,2.0,2.0,2.0,1.0,0.5555555555555556,1.0,4.0,1.0,-1.0,0.1111111111111111,1.0,d70c8ae0-9b47-4c35-95c7-edcecb1ac07e,4.932748561259359e-05,0.017667090520262718,0.0011762919602915645,0.0,0.018458710792477635,0.0014326746586837875,0.0007202949941448878,0.03999999507200061,0.0799999950720003,0.0,0.07168458781362007,0.85551137,0.017005832865834236,0.010392963886260986,-0.010392963886260986,0.0629296824336052,0.44444453716278076,0.05253671854734421,0.8296079
257,262,We have been at war with Islam for a thousand years.,Denouncing,"It is important to promote understanding, respect, and peaceful coexistence among different faiths and communities, rather than perpetuating a narrative of perpetual warfare.",Generalizing about Muslims based on the actions of a few is unfair and perpetuates harmful stereotypes. Let's promote dialogue and empathy among all people.,GPT3.5_ZS,,4.0,5.0,3.0,2.0,0.8333333333333334,5.0,5.0,3.0,1.0,0.9444444444444444,4.0,4.0,2.0,1.0,0.7777777777777778,5.0,5.0,3.0,1.0,0.9444444444444444,5.0,4.0,2.0,1.0,0.8333333333333334,5.0,1.0,5.0,3.0,0.9444444444444444,5.0,92928e2f-5688-415c-9f78-b75bf352de83,0.00036980301956646144,0.02766326069831848,0.001882011303678155,0.041666666666666664,0.02055661379992051,0.001648178142784067,0.0008295107100196132,0.17777777278024703,0.26666666166913583,0.0,0.16728624535315983,0.8568064,0.02559259720146656,0.766236262395978,-0.766236262395978,0.20923343300819397,0.5489117503166199,-0.557002829387784,0.8827513
258,263,We have been at war with Islam for a thousand years.,Denouncing,"It is important to promote understanding, respect, and peaceful coexistence among different faiths and communities, rather than perpetuating a narrative of perpetual warfare.",Stereotyping Muslims based on the actions of a few individuals is unjust and harmful. Let's strive for mutual respect and understanding among all communities.,GPT3.5_FS,,4.0,5.0,3.0,1.0,0.8888888888888888,5.0,5.0,3.0,1.0,0.9444444444444444,4.0,3.0,2.0,1.0,0.7222222222222222,5.0,4.0,3.0,1.0,0.8888888888888888,4.0,4.0,2.0,1.0,0.7777777777777778,5.0,1.0,5.0,3.0,0.9444444444444444,3.0,5ba8bbd3-2c89-4f3b-83d9-d401530402df,0.0003940422320738435,0.0482749305665493,0.0025634237099438906,0.041666666666666664,0.02082148072888286,0.0016310470339833255,0.000820819124244855,0.13333332833580264,0.2222222172246915,0.0,0.18587360594795538,0.8575367,0.042395882308483124,0.8913294598460197,-0.8913294598460197,0.46134087443351746,0.619398832321167,-0.4299885854125023,0.88791376
259,264,We have been at war with Islam for a thousand years.,Denouncing,"It is important to promote understanding, respect, and peaceful coexistence among different faiths and communities, rather than perpetuating a narrative of perpetual warfare.",Islam encompasses a wide range of beliefs and practices. Let's reject simplistic narratives and work towards mutual understanding and respect.,dialoGPT,,4.0,5.0,3.0,1.0,0.8888888888888888,5.0,5.0,3.0,1.0,0.9444444444444444,4.0,4.0,3.0,1.0,0.8333333333333334,5.0,5.0,3.0,1.0,0.9444444444444444,5.0,4.0,2.0,1.0,0.8333333333333334,5.0,1.0,4.0,3.0,0.8888888888888888,4.0,a489884c-a995-4e21-ac77-a2efbb1968d3,5.309932748787105e-05,0.02277226746082306,0.0016201556427404284,0.05000000000000001,0.02239183137888282,0.0017801294569705641,0.0008965144728945958,0.14999999505000017,0.14999999505000017,0.0,0.1509433962264151,0.8647743,0.021692033857107162,-0.05222939886152744,0.05222939886152744,0.05120432749390602,0.49461522698402405,0.10343372635543346,0.8954854
260,265,We need to stop migrants pouring into Europe. They are not interested in our culture.,Denouncing,"Promoting diversity, and highlighting the positive contributions migrants make to society help foster cultural understanding, enrichment, and growth for all.",Labeling migrants as uninterested in our culture oversimplifies their experiences and perpetuates harmful stereotypes.,dialoGPT,,5.0,4.0,3.0,1.0,0.8888888888888888,5.0,5.0,3.0,1.0,0.9444444444444444,5.0,4.0,2.0,2.0,0.7777777777777778,5.0,4.0,3.0,1.0,0.8888888888888888,5.0,4.0,2.0,1.0,0.8333333333333334,5.0,1.0,5.0,3.0,0.9444444444444444,5.0,a25fb15d-da69-46ef-bc72-53e2ed06428b,2.8840773666161112e-05,0.005779095459729433,0.000869255920406431,0.0,0.027571967613412598,0.002056329579511063,0.0010371053531447096,0.12121211632690562,0.12121211632690562,0.0,0.08658008658008658,0.87595516,0.007195133250206709,0.9995124134002253,-0.9995124134002253,0.7376027703285217,0.8406566977500916,-0.2619096430717036,0.87518626
261,266,We need to stop migrants pouring into Europe. They are not interested in our culture.,Denouncing,"Promoting diversity, and highlighting the positive contributions migrants make to society help foster cultural understanding, enrichment, and growth for all.",We cannot just stop migration when there are so many migrants willing to work hard and contribute to the economy. they are valuable members of the community and are definitely not ruining europe.,GPS,a8e00e3b-d822-4452-846d-6d094d47652e,4.0,4.0,3.0,2.0,0.7777777777777778,5.0,3.0,2.0,1.0,0.7777777777777778,4.0,3.0,2.0,2.0,0.6666666666666666,5.0,4.0,3.0,2.0,0.8333333333333334,5.0,4.0,2.0,1.0,0.8333333333333334,5.0,1.0,4.0,2.0,0.8333333333333334,2.0,a54db034-dd35-49e1-9a67-628a7a1d0363,2.5769950298126787e-05,0.0003738602972589433,0.00015336074284277856,0.0,0.018290110012097762,0.001366062061804079,0.0006865884841879876,0.17021276114078782,0.17021276114078782,0.0,0.15873015873015875,0.90015584,0.0008069681935012341,0.9987361312378198,-0.9987361312378198,0.6868323683738708,0.851462185382843,-0.31190376286394894,0.8732763
262,267,We need to stop migrants pouring into Europe. They are not interested in our culture.,Denouncing,"Promoting diversity, and highlighting the positive contributions migrants make to society help foster cultural understanding, enrichment, and growth for all.",Anyone who vilifies migrants as uninterested in our culture perpetuates harmful stereotypes and discrimination.,GPT3.5_ZS,,5.0,4.0,2.0,2.0,0.7777777777777778,5.0,5.0,3.0,1.0,0.9444444444444444,5.0,4.0,2.0,2.0,0.7777777777777778,4.0,5.0,3.0,2.0,0.8333333333333334,5.0,4.0,2.0,2.0,0.7777777777777778,5.0,1.0,3.0,3.0,0.8333333333333334,4.0,29ac501c-3f7a-4eef-92bf-bcea047c8ef0,3.9643844502279535e-05,0.005018656142055988,0.0017287146765738726,0.0,0.029130121871294264,0.0021603349547304283,0.001090169028081559,0.12121211632690562,0.12121211632690562,0.0,0.08658008658008658,0.8812721,0.01222418062388897,0.9995355184219079,-0.9995355184219079,0.7989660501480103,0.8432711362838745,-0.20056946827389766,0.8776519
263,268,We need to stop migrants pouring into Europe. They are not interested in our culture.,Denouncing,"Promoting diversity, and highlighting the positive contributions migrants make to society help foster cultural understanding, enrichment, and growth for all.","Embracing diversity enriches europe, promoting inclusivity and understanding.",QUARC,60571507-f229-47b0-98ff-d5faf4175850,4.0,4.0,3.0,1.0,0.8333333333333334,5.0,1.0,3.0,1.0,0.7222222222222222,3.0,3.0,2.0,1.0,0.6666666666666666,4.0,4.0,3.0,1.0,0.8333333333333334,4.0,2.0,3.0,1.0,0.7222222222222222,5.0,1.0,3.0,3.0,0.8333333333333334,1.0,9226a8ff-d2c0-4159-a9cb-046522dae5de,2.392346505075693e-05,0.00039013868081383407,0.0002013776684179902,0.0,0.04041051295254553,0.0028958702812357886,0.0014675018317073254,0.14814814397805223,0.14814814397805223,0.0,0.15486725663716813,0.8677311,0.001082544564269483,-0.8773969849571586,0.8773969849571586,0.4695543348789215,0.7640359401702881,1.34695131983608,0.89443195
264,269,We need to stop migrants pouring into Europe. They are not interested in our culture.,Denouncing,"Promoting diversity, and highlighting the positive contributions migrants make to society help foster cultural understanding, enrichment, and growth for all.",Those who dehumanize migrants as uninterested in our culture fail to recognize their diversity and potential.,GPT3.5_FS,,4.0,4.0,3.0,1.0,0.8333333333333334,5.0,4.0,3.0,1.0,0.8888888888888888,4.0,4.0,2.0,2.0,0.7222222222222222,4.0,3.0,3.0,2.0,0.7222222222222222,5.0,4.0,2.0,1.0,0.8333333333333334,5.0,1.0,4.0,2.0,0.8333333333333334,3.0,78fd7ed3-93c1-4dff-96d7-ca03ee2c7400,4.067172631039284e-05,0.0047615389339625835,0.0022936600726097822,0.0,0.029609769943747522,0.0021922186365556737,0.001106449972223855,0.17142856646530627,0.17142856646530627,0.0,0.12875536480686697,0.8875515,0.012534870766103268,0.9992027937551029,-0.9992027937551029,0.4522216320037842,0.8396901488304138,-0.5469811617513187,0.88554996
265,270,Women are little more than animals to be dominated by men.,Informative,Perhaps we should have a closer look at the reasons why some women are harmed by the violence they endure every day.,"talking the reason, how women are rid of belonging are more better than there do all other humanity.",GPS,860ab683-4a56-45b9-91fe-4d9407f1eb98,2.0,1.0,0.0,2.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,1.0,1.0,5.0,0.1666666666666666,2.0,2.0,1.0,2.0,0.4444444444444444,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,2.0,1.0,-1.0,0.2222222222222222,1.0,2c44bdb0-37a4-4e39-a877-82ed9c4b6135,0.0003048358194064349,0.15234066545963287,0.007088641636073589,0.0,0.029729119407496583,0.002349576625504128,0.0011868995324711578,0.1578947318975071,0.1578947318975071,0.05263157400277054,0.11013215859030837,0.8205718,0.09022342413663864,0.2254389524459839,-0.2254389524459839,0.1638665497303009,0.5284008383750916,-0.06157240271568298,0.8370463
